begin_datetime,begin_quality,max_datetime,max_quality,end_datetime,end_quality,observatory,quality,type,coded_type,obsid,location,frequency,particulars1,particulars2,particulars3,particulars4,particulars5,particulars6,particulars7,particulars8,particulars9,particulars10,region,bin,age,status_code,status_text,change_flag,record_Id,record_Id_0
2023-08-29T23:21:00, ,2023-08-29T23:22:00, ,2023-08-29T23:40:00, ,HOL,3,FLA,10,3,S10E68,,SF,,,21,,,,,,11,3417,5610,,5,,0,147,0
2023-08-29T23:17:00,,2023-08-29T23:27:00,,2023-08-29T23:46:00,,G16,5,XRA,1,0,,1-8A,C3.9,5.7E-03,,,,,,,,3.9E-06,3417,5610,,5,,0,148,0
2023-08-29T22:54:00, ,2023-08-29T22:58:00, ,2023-08-29T23:13:00, ,HOL,3,FLA,10,1,S07E67,,SF,,,12,,,,,,11,3417,5600,,5,,0,149,0
2023-08-29T17:52:00, ,, ,2023-08-29T21:32:36, ,PAL,C,RSP,55,3,,025-154,VI/1,,,,,,,,,,,5590,,2,-,0,150,0
2023-08-29T17:37:06, ,, ,2023-08-29T21:17:30, ,SAG,C,RSP,55,3,,025-180,VI/1,,,,,,,,,,,5590,,4,+,0,151,0
2023-08-29T16:00:00,,2023-08-29T16:04:00,,2023-08-29T16:08:00,,G16,5,XRA,1,0,,1-8A,C1.0,4.4E-04,,,,,,,,1.0E-06,,5560,,4,+,0,152,0
2023-08-29T16:00:00,,2023-08-29T16:04:00,,2023-08-29T16:08:00,,G18,5,XRA,1,0,,1-8A,C1.0,4.4E-04,,,,,,,,1.0E-06,,5560,,2,-,0,153,0
2023-08-29T13:12:18, ,, ,2023-08-29T17:17:00, ,SVI,C,RSP,54,3,,025-180,CTM/1,,,,,,,,,,,5570,,5,,0,154,0
2023-08-29T13:05:12, ,, ,2023-08-29T20:17:18, ,SAG,C,RSP,54,2,,111-180,CTM/1,,,,,,,,,,,5580,,5,,0,155,0
2023-08-29T10:55:06, ,, ,2023-08-29T11:46:18, ,SAG,C,RSP,54,1,,025-160,CTM/1,,,,,,,,,,,5550,,5,,0,156,0
2023-08-29T09:49:00,,2023-08-29T10:03:00,,2023-08-29T10:09:00,,G16,5,XRA,1,0,,1-8A,B9.0,1.1E-03,,,,,,,,9.0E-07,,5530,,2,-,0,157,0
2023-08-29T09:49:00,,2023-08-29T10:03:00,,2023-08-29T10:09:00,,G18,5,XRA,1,0,,1-8A,B9.1,1.1E-03,,,,,,,,9.1E-07,,5530,,2,-,0,158,0
2023-08-29T09:42:00,,2023-08-29T09:46:00,,2023-08-29T09:49:00,,G16,5,XRA,1,0,,1-8A,B8.7,6.5E-04,,,,,,,,8.7E-07,,5530,,4,+,0,159,0
2023-08-29T09:42:00,,2023-08-29T09:46:00,,2023-08-29T09:49:00,,G18,5,XRA,1,0,,1-8A,B8.8,3.9E-04,,,,,,,,8.8E-07,,5530,,2,-,0,160,0
2023-08-29T08:15:00,,2023-08-29T08:24:00,,2023-08-29T08:35:00,,G16,5,XRA,1,0,,1-8A,B9.7,2.2E-04,,,,,,,,9.7E-07,,5520,,4,+,0,161,0
2023-08-29T08:15:00,,2023-08-29T08:24:00,,2023-08-29T08:35:00,,G18,5,XRA,1,0,,1-8A,B9.7,2.8E-04,,,,,,,,9.8E-07,,5520,,2,-,0,162,0
2023-08-29T06:34:00,,2023-08-29T06:42:00,,2023-08-29T06:50:00,,G16,5,XRA,1,0,,1-8A,C2.1,1.5E-03,,,,,,,,2.1E-06,,5510,,4,+,0,163,0
2023-08-29T06:34:00,,2023-08-29T06:42:00,,2023-08-29T06:50:00,,G18,5,XRA,1,0,,1-8A,C2.1,1.5E-03,,,,,,,,2.1E-06,,5510,,2,-,0,164,0
2023-08-29T05:23:18, ,, ,2023-08-29T12:00:18, ,SVI,C,RSP,54,2,,025-180,CTM/1,,,,,,,,,,,5500,,5,,0,165,0
2023-08-29T04:45:54, ,, ,2023-08-29T06:27:06, ,LEA,C,RSP,55,3,,025-157,VI/1,,,,,,,,,,,5500,,5,,0,166,0
2023-08-29T04:41:30, ,, ,2023-08-29T09:03:18, ,SVI,C,RSP,55,1,,025-180,VI/2,,,,,,,,,,3413,5480,,5,,0,167,0
2023-08-29T04:26:00,,2023-08-29T04:36:00,,2023-08-29T04:44:00,,G16,5,XRA,1,0,,1-8A,C1.4,1.6E-03,,,,,,,,1.4E-06,3417,5490,,4,+,0,168,0
2023-08-29T04:26:00,,2023-08-29T04:35:00,,2023-08-29T04:45:00,,G18,5,XRA,1,0,,1-8A,C1.4,1.6E-03,,,,,,,,1.4E-06,,5490,,2,-,0,169,0
2023-08-29T04:20:00, ,2023-08-29T04:20:00, ,2023-08-29T04:24:00, ,LEA,3,FLA,10,1,N09W19,,SF,,,16,,,,,,11,3413,5480,,5,,0,170,0
2023-08-29T04:15:00,,2023-08-29T04:21:00,,2023-08-29T04:26:00,,G16,5,XRA,1,0,,1-8A,C1.6,5.3E-04,,,,,,,,1.6E-06,3413,5480,,4,+,0,171,0
2023-08-29T04:14:00,,2023-08-29T04:21:00,,2023-08-29T04:26:00,,G18,5,XRA,1,0,,1-8A,C1.6,5.3E-04,,,,,,,,1.6E-06,3413,5480,,2,-,0,172,0
2023-08-29T02:39:00,,2023-08-29T02:45:00,,2023-08-29T03:00:00,,G16,5,XRA,1,0,,1-8A,C1.1,1.3E-03,,,,,,,,1.1E-06,3413,5460,,4,+,0,173,0
2023-08-29T02:39:00,,2023-08-29T02:45:00,,2023-08-29T03:00:00,,G18,5,XRA,1,0,,1-8A,C1.1,1.3E-03,,,,,,,,1.1E-06,3413,5460,,2,-,0,174,0
2023-08-29T01:33:06, ,, ,2023-08-29T03:59:00, ,LEA,C,RSP,55,2,,025-180,VI/2,,,,,,,,,,,5470,,5,,0,175,0
2023-08-29T00:07:00,,2023-08-29T00:12:00,,2023-08-29T00:22:00,,G16,5,XRA,1,0,,1-8A,C1.9,1.6E-03,,,,,,,,1.9E-06,,5450,,4,+,0,176,0
2023-08-29T00:07:00,,2023-08-29T00:12:00,,2023-08-29T00:22:00,,G18,5,XRA,1,0,,1-8A,C1.9,1.6E-03,,,,,,,,1.9E-06,,5450,,2,-,0,177,0
2023-08-29T00:00:00, ,, ,2023-08-29T10:01:00, ,LEA,C,RSP,54,1,,075-180,CTM/1,,,,,,,,,,,5430,,5,,0,178,0
2023-08-28T23:54:00,,2023-08-28T23:59:00,,2023-08-29T00:05:00,,G16,5,XRA,1,0,,1-8A,C2.3,1.2E-03,,,,,,,,2.4E-06,,5430,,4,+,0,179,0
2023-08-28T23:54:00,,2023-08-28T23:59:00,,2023-08-29T00:05:00,,G18,5,XRA,1,0,,1-8A,C2.3,1.2E-03,,,,,,,,2.4E-06,,5430,,2,-,0,180,0
2023-08-28T23:40:00, ,2023-08-28T23:40:06, ,2023-08-28T23:40:06, ,PAL,G,RBR,31,2,,245,130,,3.7E+02,120,,,,,,,,5420,,5,,0,181,0
2023-08-28T23:31:42, ,, ,2023-08-28T23:32:54, ,LEA,C,RSP,51,5,,025-115,III/1,,,,,,,,,,,5410,,5,,0,182,0
2023-08-28T23:00:00,,2023-08-28T23:06:00,,2023-08-28T23:12:00,,G16,5,XRA,1,0,,1-8A,C1.5,5.3E-04,,,,,,,,1.5E-06,3417,5400,,4,+,0,183,0
2023-08-28T23:00:00,,2023-08-28T23:06:00,,2023-08-28T23:12:00,,G18,5,XRA,1,0,,1-8A,C1.5,5.3E-04,,,,,,,,1.5E-06,3417,5400,,2,-,0,184,0
2023-08-28T22:49:00, ,, ,2023-08-28T23:59:00, ,LEA,C,RSP,54,4,,075-180,CTM/1,,,,,,,,,,,5440,,5,,0,185,0
2023-08-28T22:36:00,,2023-08-28T22:46:00,,2023-08-28T22:53:00,,G16,5,XRA,1,0,,1-8A,C1.1,5.4E-04,,,,,,,,1.1E-06,,5440,,4,+,0,186,0
2023-08-28T22:36:00,,2023-08-28T22:46:00,,2023-08-28T22:53:00,,G18,5,XRA,1,0,,1-8A,C1.2,1.2E-03,,,,,,,,1.2E-06,,5440,,2,-,0,187,0
2023-08-28T22:08:00,,2023-08-28T22:15:00,,2023-08-28T22:36:00,,G18,5,XRA,1,0,,1-8A,C1.2,4.0E-04,,,,,,,,1.2E-06,,5390,,2,-,0,188,0
2023-08-28T22:07:00,,2023-08-28T22:15:00,,2023-08-28T22:36:00,,G16,5,XRA,1,0,,1-8A,C1.2,3.9E-04,,,,,,,,1.2E-06,,5390,,4,+,0,189,0
2023-08-28T21:19:00,,2023-08-28T21:28:00,,2023-08-28T21:44:00,,G16,5,XRA,1,0,,1-8A,C1.3,1.9E-03,,,,,,,,1.3E-06,,5380,,4,+,0,190,0
2023-08-28T21:19:00,,2023-08-28T21:28:00,,2023-08-28T21:44:00,,G18,5,XRA,1,0,,1-8A,C1.3,1.9E-03,,,,,,,,1.3E-06,,5380,,2,-,0,191,0
2023-08-28T17:03:06, ,2023-08-28T17:03:06, ,2023-08-28T17:03:12, ,PAL,G,RBR,31,1,,245,140,,2.6E+02,130,,,,,,,,5370,,5,,0,192,0
2023-08-28T16:42:00,,2023-08-28T16:50:00,,2023-08-28T16:59:00,,G16,5,XRA,1,0,,1-8A,C1.4,1.2E-03,,,,,,,,1.4E-06,,5360,,4,+,0,193,0
2023-08-28T16:42:00,,2023-08-28T16:50:00,,2023-08-28T17:00:00,,G18,5,XRA,1,0,,1-8A,C1.4,1.3E-03,,,,,,,,1.4E-06,,5360,,2,-,0,194,0
2023-08-28T14:51:00,A,, ,2023-08-29T08:06:00,A,SVI,3,DSF,21,1,N13W53,,9,,,,,,,,,,,5540,,5,,0,195,0
2023-08-28T14:00:42, ,2023-08-28T14:00:42, ,2023-08-28T14:03:54, ,SVI,G,RBR,31,2,,245,210,,1.4E+03,150,,,,,,,,5340,,5,,0,196,0
2023-08-28T12:13:00, ,2023-08-28T12:13:00, ,2023-08-28T12:16:00, ,SVI,3,FLA,10,1,N09W21,,SF,,,20,,,,,,11,3413,5330,,5,,0,197,0
2023-08-28T11:19:06, ,, ,2023-08-28T16:09:54, ,SVI,C,RSP,55,3,,025-180,VI/2,,,,,,,,,,,5350,,5,,0,198,0
2023-08-28T10:20:30, ,2023-08-28T10:20:30, ,2023-08-28T10:20:30, ,SVI,G,RBR,31,1,,245,160,,4.6E+02,150,,,,,,,,5320,,5,,0,199,0
2023-08-28T09:00:30, ,2023-08-28T09:00:54, ,2023-08-28T09:00:54, ,LEA,G,RBR,31,1,,245,200,,1.8E+03,130,,,,,,,,5310,,5,,0,200,0
2023-08-28T08:59:54, ,, ,2023-08-28T09:00:42, ,LEA,C,RSP,51,3,,069-180,III/1,,,,,,,,,,,5310,,5,,0,201,0
2023-08-28T08:18:00,,2023-08-28T08:24:00,,2023-08-28T08:31:00,,G18,5,XRA,1,0,,1-8A,B9.2,6.5E-04,,,,,,,,9.2E-07,3417,5280,,2,-,0,202,0
2023-08-28T08:17:00,,2023-08-28T08:24:00,,2023-08-28T08:31:00,,G16,5,XRA,1,0,,1-8A,B9.1,6.8E-04,,,,,,,,9.2E-07,3417,5280,,4,+,0,203,0
2023-08-28T05:00:06, ,, ,2023-08-28T17:19:00, ,SVI,C,RSP,54,2,,025-180,CTM/1,,,,,,,,,,,5300,,5,,0,204,0
2023-08-28T04:54:48, ,, ,2023-08-28T09:46:18, ,SVI,C,RSP,55,1,,025-180,VI/1,,,,,,,,,,,5300,,5,,0,205,0
2023-08-28T03:54:00,,2023-08-28T04:02:00,,2023-08-28T04:07:00,,G16,5,XRA,1,0,,1-8A,C1.0,6.8E-04,,,,,,,,1.0E-06,,5270,,4,+,0,206,0
2023-08-28T03:54:00,,2023-08-28T04:02:00,,2023-08-28T04:07:00,,G18,5,XRA,1,0,,1-8A,C1.0,6.9E-04,,,,,,,,1.0E-06,,5270,,2,-,0,207,0
2023-08-28T02:42:36, ,, ,2023-08-28T02:42:48, ,LEA,C,RSP,51,2,,025-088,III/2,,,,,,,,,,,5260,,4,+,0,208,0
2023-08-28T02:42:30, ,, ,2023-08-28T02:42:48, ,PAL,C,RSP,51,2,,025-063,III/1,,,,,,,,,,,5260,,2,-,0,209,0
2023-08-28T00:39:36, ,, ,2023-08-28T02:55:06, ,PAL,C,RSP,51,1,,134-180,III/2,,,,,,,,,,,5250,,5,,0,210,0
2023-08-28T00:05:00, ,2023-08-28T00:07:00, ,2023-08-28T00:10:00, ,LEA,3,FLA,10,1,S08E08,,SF,,,8,,,,,,11,3415,5240,,5,,0,211,0
2023-08-28T00:00:00, ,, ,2023-08-28T10:01:00, ,LEA,C,RSP,54,1,,035-180,CTM/1,,,,,,,,,,,5290,,5,,0,212,0
2023-08-27T20:41:48, ,, ,2023-08-27T22:58:48, ,PAL,C,RSP,54,3,,025-180,CTM/1,,,,,,,,,,,5230,,5,,0,213,0
2023-08-27T11:03:30, ,, ,2023-08-27T22:23:30, ,SAG,C,RSP,54,2,,025-180,CTM/1,,,,,,,,,,,5220,,5,,0,214,0
2023-08-27T10:55:54, ,, ,2023-08-27T17:25:48, ,SAG,C,RSP,55,1,,025-075,VI/1,,,,,,,,,,,5210,,5,,0,215,0
2023-08-27T10:02:06, ,, ,2023-08-27T17:20:00, ,SVI,C,RSP,54,2,,075-180,CTM/1,,,,,,,,,,,5210,,5,,0,216,0
2023-08-27T05:26:12, ,, ,2023-08-27T17:20:00, ,SVI,C,RSP,55,1,,025-180,VI/2,,,,,,,,,,,5200,,5,,0,217,0
2023-08-27T02:56:00, ,2023-08-27T02:56:00, ,2023-08-27T03:10:00, ,PAL,G,RNS,41,3,,245,110,,,0,,,,,,,,5190,,5,,0,218,0
2023-08-27T02:56:00, ,2023-08-27T02:56:00, ,2023-08-27T02:56:00, ,LEA,G,RBR,31,1,,245,110,,3.2E+02,100,,,,,,,,5180,,5,,0,219,0
2023-08-27T02:42:24, ,2023-08-27T02:42:24, ,2023-08-27T02:42:30, ,PAL,G,RBR,31,2,,245,140,,4.0E+02,130,,,,,,,,5170,,5,,0,220,0
2023-08-27T02:39:30, ,2023-08-27T02:39:36, ,2023-08-27T02:39:36, ,PAL,G,RBR,31,1,,245,100,,3.1E+02,100,,,,,,,,5160,,5,,0,221,0
2023-08-27T00:12:42, ,, ,2023-08-27T00:16:00, ,LEA,C,RSP,51,1,,066-180,III/1,,,,,,,,,,,5150,,5,,0,222,0
2023-08-27T00:07:36, ,, ,2023-08-27T10:00:00, ,LEA,C,RSP,55,2,,025-175,VI/1,,,,,,,,,,,5150,,2,-,0,223,0
2023-08-27T00:00:00, ,, ,2023-08-27T03:20:06, ,PAL,C,RSP,55,2,,025-180,VI/1,,,,,,,,,,,5150,,4,+,0,224,0
2023-08-27T00:00:00, ,, ,2023-08-27T01:04:12, ,PAL,C,RSP,54,1,,025-180,CTM/2,,,,,,,,,,,5150,,5,,0,225,0
2023-08-26T22:12:12, ,2023-08-26T22:12:54, ,2023-08-26T22:13:24, ,PAL,G,RBR,31,2,,245,310,,8.2E+03,170,,,,,,,,5110,,5,,0,226,0
2023-08-26T22:05:00,,2023-08-26T22:50:00,,2023-08-26T23:42:00,,G16,5,XRA,1,0,,1-8A,M1.1,4.4E-02,,,,,,,,1.1E-05,,5130,,4,+,0,227,0
2023-08-26T22:05:00,,2023-08-26T22:50:00,,2023-08-26T23:42:00,,G18,5,XRA,1,0,,1-8A,M1.1,4.4E-02,,,,,,,,1.1E-05,,5130,,2,-,0,228,0
2023-08-26T21:48:24, ,2023-08-26T21:48:36, ,2023-08-26T21:48:48, ,PAL,G,RBR,31,1,,245,440,,6.3E+03,250,,,,,,,,5100,,5,,0,229,0
2023-08-26T21:41:00,,2023-08-26T21:50:00,,2023-08-26T21:55:00,,G16,5,XRA,1,0,,1-8A,C2.6,9.7E-04,,,,,,,,2.6E-06,3405,5100,,4,+,0,230,0
2023-08-26T21:41:00,,2023-08-26T21:50:00,,2023-08-26T21:55:00,,G18,5,XRA,1,0,,1-8A,C2.6,9.7E-04,,,,,,,,2.6E-06,3405,5100,,2,-,0,231,0
2023-08-26T20:11:00,,2023-08-26T20:17:00,,2023-08-26T20:21:00,,G16,5,XRA,1,0,,1-8A,C1.1,6.0E-04,,,,,,,,1.1E-06,3405,5090,,4,+,0,232,0
2023-08-26T20:11:00,,2023-08-26T20:17:00,,2023-08-26T20:21:00,,G18,5,XRA,1,0,,1-8A,C1.1,6.1E-04,,,,,,,,1.1E-06,3405,5090,,2,-,0,233,0
2023-08-26T18:21:00, ,, ,2023-08-26T23:59:00, ,PAL,C,RSP,55,4,,025-180,VI/1,,,,,,,,,,,5140,,5,,0,234,0
2023-08-26T16:27:00, ,, ,2023-08-26T23:59:00, ,PAL,C,RSP,54,3,,025-180,CTM/2,,,,,,,,,,,5080,,4,+,0,235,0
2023-08-26T15:59:42, ,, ,2023-08-26T17:22:00, ,SVI,C,RSP,54,4,,029-180,CTM/2,,,,,,,,,,,5080,,2,-,0,236,0
2023-08-26T15:46:18, ,, ,2023-08-26T22:30:18, ,SAG,C,RSP,54,4,,025-180,CTM/2,,,,,,,,,,,5120,,5,,0,237,0
2023-08-26T15:07:00, ,2023-08-26T15:07:00, ,2023-08-26T15:13:00, ,SVI,3,FLA,10,4,S08E28,,SF,,,18,,,,,,11,3415,5070,,5,,0,238,0
2023-08-26T12:56:48, ,, ,2023-08-26T12:59:06, ,SVI,C,RSP,50,3,,040-084,II/2,592,,,,,,,,,,5040,,4,+,0,239,0
2023-08-26T12:56:48, ,, ,2023-08-26T12:58:42, ,SAG,C,RSP,50,3,,040-054,II/1,436,,,,,,,,,3405,5040,,2,-,0,240,0
2023-08-26T12:49:00, ,2023-08-26T12:53:00, ,2023-08-26T13:52:00, ,SVI,3,FLA,10,3,N10W70,,1F,ERU,DSD,142,,,,,,21,3405,5040,,5,,0,241,0
2023-08-26T12:44:00,,2023-08-26T13:02:00,,2023-08-26T13:26:00,,G16,5,XRA,1,0,,1-8A,C1.9,3.9E-03,,,,,,,,1.9E-06,3405,5040,,4,+,0,242,0
2023-08-26T12:44:00,,2023-08-26T13:02:00,,2023-08-26T13:26:00,,G18,5,XRA,1,0,,1-8A,C1.9,3.9E-03,,,,,,,,1.9E-06,3405,5040,,2,-,0,243,0
2023-08-26T12:19:00, ,2023-08-26T12:20:00, ,2023-08-26T12:22:00, ,SVI,3,FLA,10,2,N08W83,,SF,,,44,,,,,,11,3405,5020,,5,,0,244,0
2023-08-26T10:43:42, ,, ,2023-08-26T14:22:00, ,SAG,C,RSP,54,2,,045-180,CTM/1,,,,,,,,,,,5060,,5,,0,245,0
2023-08-26T10:16:54, ,, ,2023-08-26T14:40:12, ,SVI,C,RSP,54,2,,075-180,CTM/2,,,,,,,,,,3413,5010,,5,,0,246,0
2023-08-26T10:15:42, ,, ,2023-08-26T22:27:18, ,SAG,C,RSP,55,1,,025-180,VI/2,,,,,,,,,,3413,5010,,5,,0,247,0
2023-08-26T09:47:00, ,2023-08-26T10:05:00, ,2023-08-26T11:20:00, ,SVI,3,FLA,10,1,N10E07,,SF,,,49,,,,,,11,3413,5010,,5,,0,248,0
2023-08-26T09:40:00,,2023-08-26T10:06:00,,2023-08-26T10:37:00,,G16,5,XRA,1,0,,1-8A,C2.2,5.1E-03,,,,,,,,2.2E-06,3413,5010,,4,+,0,249,0
2023-08-26T09:40:00,,2023-08-26T10:06:00,,2023-08-26T10:37:00,,G18,5,XRA,1,0,,1-8A,C2.2,5.1E-03,,,,,,,,2.2E-06,3413,5010,,2,-,0,250,0
2023-08-26T07:06:12, ,, ,2023-08-26T07:08:18, ,LEA,C,RSP,51,2,,025-063,III/2,,,,,,,,,,,5000,,5,,0,251,0
2023-08-26T04:41:12, ,, ,2023-08-26T17:22:00, ,SVI,C,RSP,55,1,,025-180,VI/2,,,,,,,,,,,5050,,5,,0,252,0
2023-08-26T02:59:48, ,2023-08-26T02:59:48, ,2023-08-26T02:59:48, ,LEA,G,RBR,31,4,,245,100,,1.0E+02,100,,,,,,,,4990,,5,,0,253,0
2023-08-26T01:46:18, ,2023-08-26T01:48:00, ,2023-08-26T01:48:00, ,LEA,G,RBR,31,3,,245,100,,2.0E+02,100,,,,,,,,4970,,5,,0,254,0
2023-08-26T00:54:54, ,2023-08-26T00:55:06, ,2023-08-26T00:55:18, ,LEA,G,RBR,31,2,,245,120,,1.7E+03,110,,,,,,,,4960,,5,,0,255,0
2023-08-26T00:34:54, ,2023-08-26T00:35:00, ,2023-08-26T00:35:00, ,LEA,G,RBR,31,1,,245,110,,2.1E+02,110,,,,,,,,4950,,5,,0,256,0
2023-08-26T00:00:00, ,, ,2023-08-26T04:43:00, ,PAL,C,RSP,55,1,,025-180,VI/2,,,,,,,,,,,4980,,5,,0,257,0
2023-08-26T00:00:00, ,, ,2023-08-26T04:43:00, ,PAL,C,RSP,54,2,,040-180,CTM/1,,,,,,,,,,,4980,,4,+,0,258,0
2023-08-26T00:00:00, ,, ,2023-08-26T09:17:18, ,LEA,C,RSP,54,1,,076-180,CTM/1,,,,,,,,,,,4980,,2,-,0,259,0
2023-08-25T22:42:42, ,, ,2023-08-25T23:59:00, ,PAL,C,RSP,54,7,,040-180,CTM/1,,,,,,,,,,,4940,,5,,0,260,0
2023-08-25T21:41:00,,2023-08-25T21:45:00,,2023-08-25T21:49:00,,G16,5,XRA,1,0,,1-8A,B6.7,3.0E-04,,,,,,,,6.7E-07,,4920,,5,,0,261,0
2023-08-25T19:50:12, ,2023-08-25T19:50:12, ,2023-08-25T19:50:18, ,PAL,G,RBR,31,2,,245,130,,3.9E+02,130,,,,,,,,4900,,5,,0,262,0
2023-08-25T19:01:54, ,, ,2023-08-25T23:59:00, ,PAL,C,RSP,55,6,,025-180,VI/2,,,,,,,,,,,4930,,5,,0,263,0
2023-08-25T17:52:54, ,, ,2023-08-25T20:49:42, ,PAL,C,RSP,54,5,,025-180,CTM/1,,,,,,,,,,,4910,,5,,0,264,0
2023-08-25T17:42:48, ,, ,2023-08-25T17:51:06, ,PAL,C,RSP,51,4,,025-180,III/2,,,,,,,,,,,4890,,5,,0,265,0
2023-08-25T16:59:12, ,, ,2023-08-25T16:59:36, ,SVI,C,RSP,51,3,,075-180,III/1,,,,,,,,,,,4880,,5,,0,266,0
2023-08-25T16:13:00,,2023-08-25T16:20:00,,2023-08-25T16:24:00,,G16,5,XRA,1,0,,1-8A,C1.1,5.8E-04,,,,,,,,1.1E-06,3416,4870,,4,+,0,267,0
2023-08-25T16:13:00,,2023-08-25T16:20:00,,2023-08-25T16:24:00,,G18,5,XRA,1,0,,1-8A,C1.1,5.9E-04,,,,,,,,1.1E-06,3416,4870,,2,-,0,268,0
2023-08-25T15:44:00, ,2023-08-25T15:47:00, ,2023-08-25T15:55:00, ,SVI,3,FLA,10,4,N08W71,,SF,,,73,,,,,,11,3405,4850,,2,-,0,269,0
2023-08-25T15:40:00,,2023-08-25T15:49:00,,2023-08-25T15:53:00,,G16,5,XRA,1,0,,1-8A,C5.0,3.2E-04,,,,,,,,5.0E-06,3405,4850,,4,+,0,270,0
2023-08-25T15:40:00,,2023-08-25T15:49:00,,2023-08-25T15:53:00,,G18,5,XRA,1,0,,1-8A,C5.0,1.9E-03,,,,,,,,5.0E-06,3405,4850,,2,-,0,271,0
2023-08-25T15:35:00, ,2023-08-25T15:36:00, ,2023-08-25T15:39:00, ,SVI,3,FLA,10,3,N09W70,,SF,,,26,,,,,,11,3405,4850,,4,+,0,272,0
2023-08-25T15:33:00,,2023-08-25T15:36:00,,2023-08-25T15:40:00,,G16,5,XRA,1,0,,1-8A,C1.3,4.2E-04,,,,,,,,1.3E-06,3405,4850,,2,-,0,273,0
2023-08-25T15:33:00,,2023-08-25T15:36:00,,2023-08-25T15:40:00,,G18,5,XRA,1,0,,1-8A,C1.3,4.2E-04,,,,,,,,1.3E-06,3405,4850,,2,-,0,274,0
2023-08-25T15:15:00, ,2023-08-25T15:19:00, ,2023-08-25T15:27:00, ,SVI,3,FLA,10,2,N13E22,,SF,,,14,,,,,,11,3413,4840,,5,,0,275,0
2023-08-25T14:39:00,,2023-08-25T14:43:00,,2023-08-25T14:47:00,,G16,5,XRA,1,0,,1-8A,B7.9,3.2E-04,,,,,,,,7.9E-07,3405,4830,,4,+,0,276,0
2023-08-25T14:39:00,,2023-08-25T14:43:00,,2023-08-25T14:47:00,,G18,5,XRA,1,0,,1-8A,B8.0,3.3E-04,,,,,,,,8.0E-07,3405,4830,,2,-,0,277,0
2023-08-25T11:11:00,,2023-08-25T11:17:00,,2023-08-25T11:24:00,,G16,5,XRA,1,0,,1-8A,C1.2,7.3E-04,,,,,,,,1.2E-06,3405,4810,,4,+,0,278,0
2023-08-25T11:11:00,,2023-08-25T11:17:00,,2023-08-25T11:24:00,,G18,5,XRA,1,0,,1-8A,C1.2,7.4E-04,,,,,,,,1.2E-06,3405,4810,,2,-,0,279,0
2023-08-25T11:06:00, ,2023-08-25T11:08:00, ,2023-08-25T11:27:00, ,SVI,3,FLA,10,1,N06W41,,SF,,,22,,,,,,11,3405,4810,,5,,0,280,0
2023-08-25T10:56:42, ,, ,2023-08-25T14:10:42, ,SVI,C,RSP,54,2,,047-180,CTM/1,,,,,,,,,,,4820,,5,,0,281,0
2023-08-25T10:52:30, ,, ,2023-08-25T16:14:12, ,SVI,C,RSP,55,1,,025-180,VI/2,,,,,,,,,,,4860,,5,,0,282,0
2023-08-25T10:27:30, ,, ,2023-08-25T12:24:00, ,SAG,C,RSP,54,1,,047-180,CTM/1,,,,,,,,,,,4800,,5,,0,283,0
2023-08-25T10:19:42, ,, ,2023-08-25T23:18:00, ,SAG,C,RSP,55,2,,025-180,VI/1,,,,,,,,,,,4800,,5,,0,284,0
2023-08-25T10:18:00,,2023-08-25T10:22:00,,2023-08-25T10:29:00,,G16,5,XRA,1,0,,1-8A,B8.1,3.1E-04,,,,,,,,8.1E-07,3405,4800,,4,+,0,285,0
2023-08-25T10:18:00,,2023-08-25T10:22:00,,2023-08-25T10:29:00,,G18,5,XRA,1,0,,1-8A,B8.3,4.6E-04,,,,,,,,8.3E-07,3405,4800,,2,-,0,286,0
2023-08-25T09:16:06, ,2023-08-25T09:16:12, ,2023-08-25T09:16:12, ,LEA,G,RBR,31,4,,245,190,,6.2E+02,150,,,,,,,,4790,,5,,0,287,0
2023-08-25T09:10:00,,2023-08-25T09:17:00,,2023-08-25T09:21:00,,G16,5,XRA,1,0,,1-8A,C1.2,5.6E-04,,,,,,,,1.2E-06,3405,4790,,4,+,0,288,0
2023-08-25T09:10:00,,2023-08-25T09:17:00,,2023-08-25T09:21:00,,G18,5,XRA,1,0,,1-8A,C1.2,5.7E-04,,,,,,,,1.2E-06,3405,4790,,2,-,0,289,0
2023-08-25T09:08:00, ,2023-08-25T09:08:12, ,2023-08-25T09:08:18, ,LEA,G,RBR,33,3,,610,170,,3.1E+03,150,,,,,,,,4780,,5,,0,290,0
2023-08-25T04:44:30, ,, ,2023-08-25T04:45:00, ,LEA,C,RSP,51,3,,025-180,III/2,,,,,,,,,,,4770,,4,+,0,291,0
2023-08-25T04:44:24, ,, ,2023-08-25T04:44:30, ,PAL,C,RSP,51,5,,025-180,III/2,,,,,,,,,,,4770,,2,-,0,292,0
2023-08-25T03:29:18, ,2023-08-25T03:29:18, ,2023-08-25T03:29:24, ,LEA,G,RBR,31,2,,245,230,,1.3E+03,170,,,,,,,3405,4750,,4,+,0,293,0
2023-08-25T03:27:00, ,2023-08-25T03:30:00, ,2023-08-25T03:31:00, ,LEA,3,FLA,10,2,N08W64,,SF,UMB,DSD,12,,,,,,11,3405,4750,,5,,0,294,0
2023-08-25T03:24:36, ,2023-08-25T03:24:36, ,2023-08-25T03:24:42, ,LEA,G,RBR,32,1,,410,170,,5.6E+02,140,,,,,,,3405,4750,,4,+,0,295,0
